timestamp|localAddress|localPort|foreignAddress|foreignPort|state|type|owningProcessID
1690273947048|/0.0.0.0|135|/0.0.0.0|0|LISTEN|tcp4|1436
1690273947048|/172.17.160.1|139|/0.0.0.0|0|LISTEN|tcp4|4
1690273947048|/0.0.0.0|3389|/0.0.0.0|0|LISTEN|tcp4|1732
1690273947048|/127.0.0.1|4767|/0.0.0.0|0|LISTEN|tcp4|5564
1690273947048|/127.0.0.1|4767|/127.0.0.1|54652|ESTABLISHED|tcp4|5564
1690273947048|/0.0.0.0|5040|/0.0.0.0|0|LISTEN|tcp4|7860
1690273947048|/172.23.250.124|7680|/172.23.250.136|53370|ESTABLISHED|tcp4|9112
1690273947048|/127.0.0.1|8000|/0.0.0.0|0|LISTEN|tcp4|22496
1690273947048|/127.0.0.1|15292|/0.0.0.0|0|LISTEN|tcp4|15724
1690273947048|/127.0.0.1|15393|/0.0.0.0|0|LISTEN|tcp4|15724
1690273947048|/127.0.0.1|16494|/0.0.0.0|0|LISTEN|tcp4|15724
1690273947048|/127.0.0.1|42536|/0.0.0.0|0|LISTEN|tcp4|2988
1690273947048|/127.0.0.1|42536|/127.0.0.1|63234|ESTABLISHED|tcp4|2988
1690273947048|/127.0.0.1|45623|/0.0.0.0|0|LISTEN|tcp4|15520
1690273947048|/172.23.250.124|49418|/20.199.120.151|443|ESTABLISHED|tcp4|5540
1690273947048|/172.23.250.124|49419|/20.199.120.151|443|ESTABLISHED|tcp4|5540
1690273947048|/0.0.0.0|49664|/0.0.0.0|0|LISTEN|tcp4|1144
1690273947048|/0.0.0.0|49665|/0.0.0.0|0|LISTEN|tcp4|1040
1690273947048|/0.0.0.0|49666|/0.0.0.0|0|LISTEN|tcp4|2228
1690273947048|/0.0.0.0|49667|/0.0.0.0|0|LISTEN|tcp4|3868
1690273947048|/0.0.0.0|49669|/0.0.0.0|0|LISTEN|tcp4|4896
1690273947048|/0.0.0.0|49673|/0.0.0.0|0|LISTEN|tcp4|1112
1690273947048|/0.0.0.0|49688|/0.0.0.0|0|LISTEN|tcp4|8540
1690273947048|/0.0.0.0|49695|/0.0.0.0|0|LISTEN|tcp4|8556
1690273947048|/172.23.250.124|49728|/40.99.150.82|443|ESTABLISHED|tcp4|18452
1690273947048|/127.0.0.1|49887|/127.0.0.1|63342|ESTABLISHED|tcp4|4300
1690273947048|/172.23.250.124|50390|/52.98.241.178|443|ESTABLISHED|tcp4|18452
1690273947048|/127.0.0.1|50503|/0.0.0.0|0|LISTEN|tcp4|22100
1690273947048|/172.23.250.124|50532|/54.74.179.44|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50533|/54.74.179.44|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50534|/3.248.26.100|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50535|/3.248.26.100|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50536|/34.252.61.35|443|ESTABLISHED|tcp4|18588
1690273947048|/172.23.250.124|50537|/34.252.61.35|443|ESTABLISHED|tcp4|18588
1690273947048|/127.0.0.1|50541|/127.0.0.1|54965|ESTABLISHED|tcp4|18588
1690273947048|/172.23.250.124|50547|/52.98.243.34|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|50573|/34.250.67.152|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50625|/52.98.243.34|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|50629|/34.250.67.152|443|ESTABLISHED|tcp4|18588
1690273947048|/172.23.250.124|50642|/54.74.179.44|443|CLOSE_WAIT|tcp4|18588
1690273947048|/172.23.250.124|50710|/95.101.23.179|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50719|/52.98.152.162|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|50733|/40.99.150.114|443|ESTABLISHED|tcp4|18452
1690273947048|/127.0.0.1|50739|/0.0.0.0|0|LISTEN|tcp4|20136
1690273947048|/127.0.0.1|50739|/127.0.0.1|50740|ESTABLISHED|tcp4|20136
1690273947048|/127.0.0.1|50740|/127.0.0.1|50739|ESTABLISHED|tcp4|20672
1690273947048|/172.23.250.124|50843|/185.184.8.90|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50920|/2.23.154.72|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50932|/95.101.23.179|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50950|/52.98.243.18|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|50957|/151.101.193.69|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50965|/146.75.116.193|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50971|/142.251.36.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50973|/142.251.37.104|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50974|/142.251.36.138|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50986|/142.251.36.65|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50987|/216.239.34.36|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50991|/142.251.36.97|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|50994|/104.22.61.77|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|50999|/142.251.37.104|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51000|/104.16.56.101|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51001|/142.251.36.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51004|/216.239.34.36|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51005|/142.251.37.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51008|/142.251.36.66|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51013|/142.251.36.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51016|/142.251.37.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51018|/142.251.36.70|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51020|/142.251.36.130|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51022|/104.18.24.173|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51026|/142.251.37.98|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51029|/142.251.36.132|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51031|/2.23.154.99|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51035|/142.251.36.97|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51036|/142.251.36.97|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51044|/142.251.36.138|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51047|/142.251.36.97|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51048|/34.232.214.120|443|ESTABLISHED|tcp4|16612
1690273947048|/172.23.250.124|51050|/3.67.131.16|443|ESTABLISHED|tcp4|16952
1690273947048|/127.0.0.1|51076|/127.0.0.1|63233|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51079|/104.16.56.101|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51084|/142.251.37.106|443|ESTABLISHED|tcp4|13872
1690273947048|/172.23.250.124|51100|/151.101.0.215|443|ESTABLISHED|tcp4|2988
1690273947048|/172.23.250.124|51101|/151.101.0.215|443|ESTABLISHED|tcp4|2988
1690273947048|/172.23.250.124|51102|/151.101.0.215|443|ESTABLISHED|tcp4|2988
1690273947048|/172.23.250.124|51104|/3.161.119.74|443|ESTABLISHED|tcp4|20136
1690273947048|/172.23.250.124|51107|/20.44.10.123|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51108|/52.98.243.18|443|ESTABLISHED|tcp4|18452
1690273947048|/172.23.250.124|51112|/52.109.32.24|443|TIME_WAIT|tcp4|0
1690273947048|/127.0.0.1|51113|/127.0.0.1|63233|ESTABLISHED|tcp4|20136
1690273947048|/172.23.250.124|51116|/18.66.26.27|443|ESTABLISHED|tcp4|16952
1690273947048|/172.23.250.124|51118|/52.182.143.210|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51119|/2.18.79.103|443|ESTABLISHED|tcp4|13236
1690273947048|/127.0.0.1|51122|/127.0.0.1|63233|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51125|/51.116.253.169|443|TIME_WAIT|tcp4|0
1690273947048|/172.23.250.124|51126|/13.107.6.158|443|ESTABLISHED|tcp4|11944
1690273947048|/172.23.250.124|51127|/20.223.35.26|443|ESTABLISHED|tcp4|16524
1690273947048|/172.23.250.124|51128|/104.208.16.89|443|ESTABLISHED|tcp4|11944
1690273947048|/172.23.250.124|51129|/104.208.16.89|443|ESTABLISHED|tcp4|11944
1690273947048|/172.23.250.124|51130|/104.208.16.89|443|ESTABLISHED|tcp4|11944
1690273947048|/127.0.0.1|52829|/0.0.0.0|0|LISTEN|tcp4|4300
1690273947048|/127.0.0.1|54652|/127.0.0.1|4767|ESTABLISHED|tcp4|3972
1690273947048|/127.0.0.1|54964|/0.0.0.0|0|LISTEN|tcp4|15520
1690273947048|/127.0.0.1|54965|/0.0.0.0|0|LISTEN|tcp4|15520
1690273947048|/127.0.0.1|54965|/127.0.0.1|50541|ESTABLISHED|tcp4|15520
1690273947048|/127.0.0.1|57844|/127.0.0.1|57845|ESTABLISHED|tcp4|22496
1690273947048|/127.0.0.1|57845|/127.0.0.1|57844|ESTABLISHED|tcp4|22496
1690273947048|/172.23.250.124|57860|/54.155.167.209|443|ESTABLISHED|tcp4|16612
1690273947048|/172.23.250.124|57874|/40.99.150.82|443|ESTABLISHED|tcp4|18452
1690273947048|/127.0.0.1|59059|/0.0.0.0|0|LISTEN|tcp4|5256
1690273947048|/127.0.0.1|59924|/0.0.0.0|0|LISTEN|tcp4|15520
1690273947048|/172.23.250.124|63039|/20.199.120.151|443|ESTABLISHED|tcp4|12588
1690273947048|/172.23.250.124|63097|/3.65.102.105|443|ESTABLISHED|tcp4|16952
1690273947048|/127.0.0.1|63233|/0.0.0.0|0|LISTEN|tcp4|2988
1690273947048|/127.0.0.1|63233|/127.0.0.1|51113|ESTABLISHED|tcp4|2988
1690273947048|/127.0.0.1|63234|/127.0.0.1|42536|ESTABLISHED|tcp4|20136
1690273947048|/127.0.0.1|63240|/0.0.0.0|0|LISTEN|tcp4|20136
1690273947048|/127.0.0.1|63342|/127.0.0.1|49887|ESTABLISHED|tcp4|20136
1690273947048|/127.0.0.1|63342|/0.0.0.0|0|LISTEN|tcp4|20136
1690273947048|/0.0.0.0|445|/0.0.0.0|0|LISTEN|tcp4|4
1690273947048|/0.0.0.0|5432|/0.0.0.0|0|LISTEN|tcp4|20032
1690273947048|/0.0.0.0|5985|/0.0.0.0|0|LISTEN|tcp4|4
1690273947048|/0.0.0.0|7680|/0.0.0.0|0|LISTEN|tcp4|9112
1690273947048|/0.0.0.0|47001|/0.0.0.0|0|LISTEN|tcp4|4
1690273947048|/0:0:0:0:0:0:0:0|135|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|1436
1690273947048|/0:0:0:0:0:0:0:0|445|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|4
1690273947048|/0:0:0:0:0:0:0:0|3389|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|1732
1690273947048|/0:0:0:0:0:0:0:0|5432|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|20032
1690273947048|/0:0:0:0:0:0:0:1|5432|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|18920
1690273947048|/0:0:0:0:0:0:0:1|5432|/0:0:0:0:0:0:0:1|57843|ESTABLISHED|tcp6|18920
1690273947048|/0:0:0:0:0:0:0:0|5985|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|4
1690273947048|/0:0:0:0:0:0:0:0|7680|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|9112
1690273947048|/0:0:0:0:0:0:0:1|42050|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|3064
1690273947048|/0:0:0:0:0:0:0:0|47001|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|4
1690273947048|/0:0:0:0:0:0:0:0|49664|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|1144
1690273947048|/0:0:0:0:0:0:0:0|49665|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|1040
1690273947048|/0:0:0:0:0:0:0:0|49666|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|2228
1690273947048|/0:0:0:0:0:0:0:0|49667|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|3868
1690273947048|/0:0:0:0:0:0:0:0|49669|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|4896
1690273947048|/0:0:0:0:0:0:0:1|49670|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|5920
1690273947048|/0:0:0:0:0:0:0:0|49673|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|1112
1690273947048|/0:0:0:0:0:0:0:0|49688|/0:0:0:0:0:0:0:0|0|LISTEN|tcp6|8540
1690273947048|/0:0:0:0:0:0:0:1|57843|/0:0:0:0:0:0:0:1|5432|ESTABLISHED|tcp6|22496
1690273947048|/0.0.0.0|53|null|0|NONE|udp4|5308
1690273947048|/172.17.160.1|137|null|0|NONE|udp4|4
1690273947048|/172.17.160.1|138|null|0|NONE|udp4|4
1690273947048|/127.0.0.1|1900|null|0|NONE|udp4|11492
1690273947048|/172.17.160.1|1900|null|0|NONE|udp4|11492
1690273947048|/172.23.250.124|1900|null|0|NONE|udp4|11492
1690273947048|/0.0.0.0|3389|null|0|NONE|udp4|1732
1690273947048|/0.0.0.0|5050|null|0|NONE|udp4|7860
1690273947048|/0.0.0.0|5353|null|0|NONE|udp4|9252
1690273947048|/0.0.0.0|5353|null|0|NONE|udp4|3204
1690273947048|/0.0.0.0|5353|null|0|NONE|udp4|9252
1690273947048|/0.0.0.0|49664|null|0|NONE|udp4|13236
1690273947048|/0.0.0.0|50796|null|0|NONE|udp4|13452
1690273947048|/127.0.0.1|53377|null|0|NONE|udp4|1144
1690273947048|/127.0.0.1|55896|null|0|NONE|udp4|5384
1690273947048|/172.23.250.124|58389|null|0|NONE|udp4|11492
1690273947048|/127.0.0.1|58390|null|0|NONE|udp4|11492
1690273947048|/172.17.160.1|58391|null|0|NONE|udp4|11492
1690273947048|/0.0.0.0|58392|null|0|NONE|udp4|5308
1690273947048|/0.0.0.0|58393|null|0|NONE|udp4|5308
1690273947048|/127.0.0.1|60457|null|0|NONE|udp4|18704
1690273947048|/0.0.0.0|5353|null|0|NONE|udp4|9252
1690273947048|/0.0.0.0|5353|null|0|NONE|udp4|9252
1690273947048|/0.0.0.0|54191|null|0|NONE|udp4|3204
1690273947048|/0.0.0.0|57965|null|0|NONE|udp4|3204
1690273947048|/0:0:0:0:0:0:0:1|1900|null|0|NONE|udp6|11492
1690273947048|/fe80:0:0:0:2f1b:6c1d:4db:7e6a|1900|null|0|NONE|udp6|11492
1690273947048|/fe80:0:0:0:a69a:40b4:e28a:89e2|1900|null|0|NONE|udp6|11492
1690273947048|/0:0:0:0:0:0:0:0|3389|null|0|NONE|udp6|1732
1690273947048|/0:0:0:0:0:0:0:0|5353|null|0|NONE|udp6|9252
1690273947048|/0:0:0:0:0:0:0:0|5353|null|0|NONE|udp6|3204
1690273947048|/0:0:0:0:0:0:0:0|5353|null|0|NONE|udp6|9252
1690273947048|/0:0:0:0:0:0:0:0|54191|null|0|NONE|udp6|3204
1690273947048|/0:0:0:0:0:0:0:0|57965|null|0|NONE|udp6|3204
1690273947048|/fe80:0:0:0:a69a:40b4:e28a:89e2|58386|null|0|NONE|udp6|11492
1690273947048|/0:0:0:0:0:0:0:1|58387|null|0|NONE|udp6|11492
1690273947048|/fe80:0:0:0:2f1b:6c1d:4db:7e6a|58388|null|0|NONE|udp6|11492
1690273947048|/0:0:0:0:0:0:0:0|58394|null|0|NONE|udp6|5308
